electricitytype,sector,codelist_province,year,population_n,area_km2,ratio_population_per_area,electicity_user_amount,house_usage,smallbusiness_usage,mediumbusiness_usage,largebusiness_usage,largebusiness_usage_code,other_usage,business_usage,total_usage,factory_amount,registered_capital,worker_amount,new_factory_amount,new_register_capital,new_worker_amount,all_factory_amount,all_registered_capital,all_worker_amount,average_monthly_income,average_monthly_expenditure,average_debt_per_household,number_of_household,mean_dry_bulb_temperature,mean_maximum_temperature,mean_minimum_temperature,mean_msl_pressure,mean_relative_humidity,mean_station_pressure,std_dry_bulb_temperature,std_maximum_temperature,std_minimum_temperature,std_msl_pressure,std_relative_humidity,std_station_pressure
1.00,2.00,70.00,2553.00,193370.00,3298.00,59.00,242899.00,426697122.00,196906631.00,428608183.00,856384170.00,1.00,88358842.00,1481898984.00,1996954948.00,1642.00,73752.52,55500.00,70.00,1227.74,990.00,1712.00,74980.26,56490.00,19853.55,17006.60,118670.75,247.98,27.48,33.27,23.74,1008.94,78.00,1007.87,1.52,1.60,1.96,2.11,4.19,2.02
1.00,2.00,70.00,2554.00,193370.00,3298.00,59.00,250905.00,432707599.00,198439224.00,416653598.00,1201197548.00,1.00,91893724.00,1816290370.00,2340891693.00,1722.00,74526.40,57118.00,101.00,1236.57,2002.00,1823.00,75762.97,59120.00,18713.10,17253.20,116257.20,248.47,27.48,33.27,23.74,1008.94,78.00,1007.87,1.52,1.60,1.96,2.11,4.19,2.02
1.00,2.00,70.00,2555.00,193370.00,3298.00,59.00,259177.00,480198155.00,215909935.00,417111985.00,1162034081.00,1.00,71048625.00,1795056001.00,2346302781.00,1772.00,76118.78,59523.00,77.00,1529.42,1934.00,1849.00,77648.20,61457.00,22227.35,17383.92,154425.30,241.56,27.48,33.27,23.74,1008.94,78.00,1007.87,1.52,1.60,1.96,2.11,4.19,2.02
1.00,2.00,70.00,2556.00,193370.00,3298.00,59.00,266743.00,500503056.00,231774933.00,441007560.00,1101711364.00,1.00,26254973.00,1774493857.00,2301251886.00,1796.00,72762.75,68282.00,63.00,2474.98,1019.00,1859.00,75237.73,69301.00,25741.60,17514.63,192593.40,234.65,27.48,33.27,23.74,1008.94,78.00,1007.87,1.52,1.60,1.96,2.11,4.19,2.02
1.00,2.00,70.00,2557.00,193370.00,3298.00,59.00,273834.00,526271320.00,234706713.00,470913189.00,1222073054.00,1.00,27903327.00,1927692956.00,2481867603.00,1818.00,76583.18,69083.00,37.00,4517.78,1322.00,1855.00,81100.96,70405.00,22665.80,16299.27,148743.90,240.05,27.48,33.27,23.74,1008.94,78.00,1007.87,1.52,1.60,1.96,2.11,4.19,2.02
1.00,2.00,16.00,2549.00,734753.00,3552.00,207.00,192893.00,267017804.00,88570510.00,163955085.00,754203686.00,1.00,89099770.00,1006729281.00,1362846855.00,642.00,34367.31,33778.00,24.00,3166.26,1156.00,666.00,37533.58,34934.00,19935.00,14433.00,162620.00,231.92,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,2.00,16.00,2550.00,734753.00,3552.00,207.00,196510.00,283349887.00,94266783.00,182322564.00,749183238.00,1.00,102542593.00,1025772585.00,1411665065.00,652.00,35254.64,35114.00,28.00,1614.85,1544.00,680.00,36869.50,36658.00,16852.00,14875.40,140722.00,234.85,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,2.00,16.00,2551.00,734753.00,3552.00,207.00,200569.00,288912383.00,100274763.00,200552343.00,780237975.00,1.00,105010987.00,1081065081.00,1474988451.00,663.00,37267.04,37231.00,27.00,1844.53,369.00,690.00,39111.57,37600.00,19628.50,16116.20,158602.60,235.18,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,2.00,16.00,2552.00,734753.00,3552.00,207.00,205623.00,299779063.00,111685314.00,227318498.00,766952150.00,1.00,111377202.00,1105955962.00,1517112227.00,684.00,37840.95,38688.00,32.00,687.58,448.00,716.00,38528.53,39136.00,22405.00,17357.00,176483.20,235.51,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,2.00,16.00,2553.00,734753.00,3552.00,207.00,211153.00,325797110.00,124809663.00,230571232.00,977669067.00,1.00,114793407.00,1333049962.00,1773640479.00,706.00,41971.54,39211.00,33.00,4220.58,632.00,739.00,46192.12,39843.00,19791.35,16650.90,131746.00,235.84,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,2.00,16.00,2554.00,734753.00,3552.00,207.00,216785.00,325356227.00,122499856.00,220591826.00,992855292.00,1.00,112680966.00,1335946974.00,1773984167.00,728.00,52917.82,39154.00,26.00,11292.82,384.00,754.00,64210.64,39538.00,17177.70,15944.80,87008.80,236.17,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,2.00,16.00,2555.00,734753.00,3552.00,207.00,222324.00,367631754.00,135638687.00,260201091.00,1108783824.00,1.00,91247640.00,1504623602.00,1963502996.00,766.00,54795.66,41213.00,40.00,2787.67,522.00,806.00,57583.33,41735.00,20301.60,15427.76,92229.00,239.06,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,2.00,16.00,2556.00,734753.00,3552.00,207.00,227723.00,379271569.00,153147622.00,314896230.00,1065680134.00,1.00,20756346.00,1533723986.00,1933751901.00,796.00,58028.97,36644.00,32.00,3726.44,1049.00,828.00,61755.41,37693.00,23425.50,14910.71,97449.20,241.95,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,2.00,16.00,2557.00,734753.00,3552.00,207.00,232543.00,387833422.00,162945936.00,320334239.00,1094555724.00,1.00,22611952.00,1577835899.00,1988281273.00,832.00,63821.39,37585.00,37.00,5150.87,713.00,869.00,68972.25,38298.00,23190.30,16439.81,94961.45,246.72,27.93,33.85,23.27,1008.91,72.24,1005.38,1.52,1.76,2.03,2.55,7.15,2.56
1.00,3.00,52.00,2549.00,873101.00,5196.00,168.00,227283.00,210161155.00,90666435.00,106903440.00,173846148.00,1.00,55618832.00,371416023.00,637196010.00,1657.00,53076.00,29104.00,69.00,338.00,781.00,1726.00,53414.00,29885.00,15585.00,12433.00,152660.00,275.67,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,52.00,2550.00,873101.00,5196.00,168.00,230988.00,217595536.00,98311021.00,110114492.00,170775559.00,1.00,59196676.00,379201072.00,655993284.00,1485.00,53451.00,29138.00,61.00,432.00,597.00,1546.00,53883.00,29735.00,13531.00,14692.60,116734.00,271.68,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,52.00,2551.00,873101.00,5196.00,168.00,234233.00,218144448.00,103920985.00,110220128.00,147192577.00,1.00,63149406.00,361333690.00,642627544.00,1510.00,53361.00,28062.00,45.00,317.00,650.00,1555.00,53678.00,28712.00,13775.50,14943.30,104214.60,271.75,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,52.00,2552.00,873101.00,5196.00,168.00,237980.00,229993439.00,109756226.00,110102628.00,181155408.00,1.00,65227575.00,401014262.00,696235276.00,1500.00,49485.00,24450.00,29.00,448.00,341.00,1529.00,49933.00,24791.00,14020.00,15194.00,91695.20,271.82,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,52.00,2553.00,873101.00,5196.00,168.00,242461.00,254782784.00,114797762.00,118799399.00,192005181.00,1.00,69179746.00,425602342.00,749564872.00,1518.00,49796.00,24355.00,33.00,395.00,328.00,1551.00,50191.00,24683.00,16236.80,15147.95,124387.40,271.97,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,52.00,2554.00,873101.00,5196.00,168.00,246689.00,245322011.00,115400747.00,121083161.00,201130383.00,1.00,66658575.00,437614291.00,749594877.00,1539.00,50209.00,27106.00,36.00,410.00,566.00,1575.00,50619.00,27672.00,18453.60,15101.90,157079.60,272.12,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,52.00,2555.00,873101.00,5196.00,168.00,252368.00,262827151.00,129353798.00,131597110.00,226600721.00,1.00,60169771.00,487551629.00,810548551.00,1586.00,50741.00,27220.00,64.00,643.00,787.00,1650.00,51384.00,28007.00,18857.85,15561.21,165562.90,263.26,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,52.00,2556.00,873101.00,5196.00,168.00,256999.00,268633573.00,145830509.00,151422625.00,246443499.00,1.00,21755218.00,543696633.00,834085424.00,1667.00,55779.00,28999.00,93.00,5086.00,1922.00,1760.00,60865.00,30921.00,19262.10,16020.52,174046.20,254.39,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,52.00,2557.00,873101.00,5196.00,168.00,261556.00,274632117.00,146930915.00,159191643.00,259686987.00,1.00,23957376.00,565809545.00,864399038.00,1711.00,65287.00,29145.00,84.00,9628.00,725.00,1795.00,74915.00,29870.00,19864.15,15667.66,146630.95,255.81,26.80,33.34,21.06,1008.66,71.42,985.37,2.33,2.33,3.29,3.07,9.79,1.77
1.00,3.00,51.00,2549.00,755556.00,6200.00,122.00,142537.00,139892066.00,57852046.00,130238796.00,563360179.00,1.00,27563984.00,751451021.00,918907071.00,887.00,24245.00,35857.00,33.00,736.00,880.00,920.00,24981.00,36737.00,14361.00,15968.00,119570.00,143.08,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,3.00,51.00,2550.00,755556.00,6200.00,122.00,146044.00,149534321.00,64896424.00,136625037.00,610517751.00,1.00,30660323.00,812039212.00,992233856.00,915.00,26451.00,37326.00,48.00,2180.00,1662.00,963.00,28631.00,38988.00,14104.00,16604.90,108318.00,143.15,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,3.00,51.00,2551.00,755556.00,6200.00,122.00,148609.00,151113763.00,67755006.00,115450823.00,682562793.00,1.00,31415539.00,865768622.00,1048297924.00,921.00,27882.00,37660.00,33.00,1629.00,1088.00,954.00,29511.00,38748.00,17076.00,17251.45,144301.70,143.18,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,3.00,51.00,2552.00,755556.00,6200.00,122.00,150269.00,157469786.00,70816216.00,126420217.00,594803752.00,1.00,31211119.00,792040185.00,980721090.00,935.00,29399.00,38520.00,26.00,1667.00,1043.00,961.00,31066.00,39563.00,20048.00,17898.00,180285.40,143.21,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,3.00,51.00,2553.00,755556.00,6200.00,122.00,154049.00,175593190.00,77520255.00,125087360.00,701623214.00,1.00,34430083.00,904230829.00,1114254102.00,935.00,30182.00,38696.00,33.00,568.00,871.00,968.00,30750.00,39567.00,19413.20,19139.35,179057.60,143.31,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,3.00,51.00,2554.00,755556.00,6200.00,122.00,157369.00,165072498.00,77428712.00,131142996.00,685360102.00,1.00,30897259.00,893931810.00,1089901567.00,938.00,31667.00,39614.00,22.00,214.00,289.00,960.00,31881.00,39903.00,18778.40,20380.70,177829.80,143.41,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,3.00,51.00,2555.00,755556.00,6200.00,122.00,162016.00,183048320.00,88522719.00,139171929.00,691183917.00,1.00,28307024.00,918878565.00,1130233909.00,960.00,31974.00,40066.00,31.00,751.00,661.00,991.00,32725.00,40727.00,20641.45,20221.74,183002.00,149.10,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,3.00,51.00,2556.00,755556.00,6200.00,122.00,166470.00,189382853.00,101339040.00,149245929.00,689365527.00,1.00,13747034.00,939950496.00,1143080383.00,961.00,32776.00,40820.00,27.00,1545.00,566.00,988.00,34321.00,41386.00,22504.50,20062.78,188174.20,154.78,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,3.00,51.00,2557.00,755556.00,6200.00,122.00,170583.00,194629522.00,105404970.00,160734524.00,725568133.00,1.00,14059216.00,991707627.00,1200396365.00,969.00,34095.00,41381.00,26.00,1336.00,703.00,995.00,35431.00,42084.00,23169.40,20306.34,209880.80,150.63,26.78,32.94,21.66,1009.25,72.74,996.80,2.35,2.23,3.19,3.15,8.20,1.87
1.00,4.00,33.00,2549.00,738316.00,12534.00,59.00,307158.00,217179887.00,61587062.00,43154791.00,,0.00,43207880.00,104741853.00,365129620.00,1890.00,2362.40,6545.00,38.00,357.42,289.00,1928.00,2719.82,6834.00,9406.00,9765.00,95247.00,428.91,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,33.00,2550.00,738316.00,12534.00,59.00,320575.00,227931282.00,74392639.00,49042981.00,2323511.00,1.00,48185265.00,125759131.00,401875678.00,1897.00,2794.29,6640.00,16.00,413.92,220.00,1913.00,3208.22,6860.00,10782.00,11671.80,99032.00,430.40,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,33.00,2551.00,738316.00,12534.00,59.00,331040.00,231456355.00,82355925.00,52041882.00,6236308.00,1.00,50539717.00,140634115.00,422630187.00,1902.00,3081.56,6533.00,26.00,343.75,222.00,1928.00,3425.30,6755.00,10724.00,12254.40,93687.25,431.34,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,33.00,2552.00,738316.00,12534.00,59.00,341439.00,253663040.00,89270323.00,60416002.00,18579710.00,1.00,56880314.00,168266035.00,478809389.00,1905.00,3384.11,6590.00,31.00,376.06,205.00,1936.00,3760.17,6795.00,10666.00,12837.00,88342.50,432.28,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,33.00,2553.00,738316.00,12534.00,59.00,353648.00,285991650.00,97507486.00,60420514.00,32032069.00,1.00,65101883.00,189960069.00,541053602.00,1920.00,5806.65,6678.00,39.00,2539.05,314.00,1959.00,8345.71,6992.00,12304.95,13102.25,100434.00,435.10,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,33.00,2554.00,738316.00,12534.00,59.00,362876.00,297550302.00,97487476.00,58747592.00,39109726.00,1.00,63667156.00,195344794.00,556562252.00,1924.00,7967.09,6832.00,27.00,2282.01,318.00,1951.00,10249.10,7150.00,13943.90,13367.50,112525.50,437.92,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,33.00,2555.00,738316.00,12534.00,59.00,378294.00,325818779.00,110081958.00,74822847.00,54964071.00,1.00,54351584.00,239868876.00,620039239.00,1940.00,8806.65,6936.00,28.00,811.39,231.00,1968.00,9618.04,7167.00,15075.55,13988.27,151791.20,362.73,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,33.00,2556.00,738316.00,12534.00,59.00,392221.00,342383484.00,129758914.00,100945892.00,62784201.00,1.00,11408248.00,293489007.00,647280739.00,1976.00,9577.87,7370.00,44.00,715.71,461.00,2020.00,10293.58,7831.00,16207.20,14609.03,191056.90,287.54,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,33.00,2557.00,738316.00,12534.00,59.00,402947.00,357899063.00,134762463.00,104218605.00,64594473.00,1.00,12784016.00,303575541.00,674258620.00,1985.00,10315.15,7377.00,36.00,619.66,361.00,2021.00,10934.81,7738.00,17499.85,16366.72,163167.15,298.23,27.06,32.77,22.64,1009.29,75.46,994.76,1.89,1.82,2.72,2.47,6.15,2.37
1.00,4.00,47.00,2549.00,405075.00,4506.00,90.00,249070.00,197676823.00,48868545.00,45052059.00,5590395.00,1.00,46983971.00,99510999.00,344171793.00,2242.00,1844.88,5937.00,26.00,136.74,262.00,2268.00,1981.62,6199.00,11295.00,11007.00,96367.00,339.19,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,4.00,47.00,2550.00,405075.00,4506.00,90.00,256482.00,207164225.00,58507327.00,47605816.00,9464812.00,1.00,49836560.00,115577955.00,372578740.00,2289.00,2348.94,6630.00,61.00,490.01,678.00,2350.00,2838.95,7308.00,11957.00,12336.90,113124.00,340.19,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,4.00,47.00,2551.00,405075.00,4506.00,90.00,261659.00,209191736.00,58708946.00,48362329.00,12522667.00,1.00,47354387.00,119593942.00,376140065.00,2296.00,2504.92,6613.00,21.00,198.51,155.00,2317.00,2703.42,6768.00,14318.00,11784.95,137282.50,341.00,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,4.00,47.00,2552.00,405075.00,4506.00,90.00,268653.00,233146808.00,63726782.00,51123578.00,16784068.00,1.00,54221701.00,131634428.00,419002937.00,2292.00,2707.91,6718.00,14.00,175.50,174.00,2306.00,2883.40,6892.00,16679.00,11233.00,161441.00,341.81,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,4.00,47.00,2553.00,405075.00,4506.00,90.00,276483.00,253543732.00,68817510.00,57290009.00,17979263.00,1.00,57884166.00,144086782.00,455514680.00,2316.00,3145.99,6989.00,26.00,418.74,241.00,2342.00,3564.73,7230.00,16002.60,12127.15,150082.85,342.65,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,4.00,47.00,2554.00,405075.00,4506.00,90.00,282043.00,260023950.00,70801476.00,58380353.00,18604048.00,1.00,57472788.00,147785877.00,465282615.00,2316.00,3934.50,7118.00,30.00,887.87,257.00,2346.00,4822.38,7375.00,15326.20,13021.30,138724.70,343.49,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,4.00,47.00,2555.00,405075.00,4506.00,90.00,291712.00,284421190.00,83029244.00,72964782.00,26244208.00,1.00,50965206.00,182238234.00,517624630.00,2246.00,4111.71,6775.00,16.00,312.97,93.00,2262.00,4424.68,6868.00,16090.20,13247.99,148289.85,300.48,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,4.00,47.00,2556.00,405075.00,4506.00,90.00,300484.00,293780107.00,100528912.00,99407963.00,30235014.00,1.00,14086885.00,230171889.00,538038881.00,2281.00,5580.48,7106.00,43.00,1483.70,330.00,2324.00,7064.18,7436.00,16854.20,13474.68,157855.00,257.47,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,4.00,47.00,2557.00,405075.00,4506.00,90.00,308749.00,309202517.00,105227370.00,102386471.00,38076836.00,1.00,14826112.00,245690677.00,569719306.00,2373.00,6108.21,7494.00,40.00,470.82,399.00,2413.00,6579.04,7893.00,18067.55,14011.84,161022.35,266.70,26.01,31.96,21.59,1009.61,75.13,993.72,2.39,1.73,3.43,3.44,6.56,1.96
1.00,1.00,90.00,2549.00,1472859.00,8840.00,167.00,342838.00,533381918.00,236302472.00,379725222.00,998127400.00,1.00,208497231.00,1614155094.00,2356034243.00,1988.00,64580.00,72693.00,73.00,15533.00,1610.00,2061.00,80113.00,74303.00,22093.00,19488.00,174109.00,419.68,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,90.00,2550.00,1472859.00,8840.00,167.00,355981.00,581360675.00,259645392.00,384572103.00,1069000951.00,1.00,216285364.00,1713218446.00,2510864485.00,2054.00,65930.00,74464.00,87.00,1561.00,2122.00,2141.00,67491.00,76586.00,22342.00,20612.10,142526.00,421.95,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,90.00,2551.00,1472859.00,8840.00,167.00,366903.00,600968076.00,274885161.00,400908028.00,997254205.00,1.00,220790818.00,1673047394.00,2494806288.00,2113.00,64662.00,74342.00,77.00,2104.00,913.00,2190.00,66766.00,75255.00,24849.00,20997.55,128802.45,424.17,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,90.00,2552.00,1472859.00,8840.00,167.00,379685.00,618878985.00,290486656.00,420763589.00,1031146905.00,1.00,230961357.00,1742397150.00,2592237492.00,2142.00,67134.00,73100.00,47.00,2502.00,805.00,2189.00,69636.00,73905.00,27356.00,21383.00,115078.90,426.39,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,90.00,2553.00,1472859.00,8840.00,167.00,393100.00,668706278.00,311018313.00,456151506.00,1119260157.00,1.00,248967058.00,1886429976.00,2804103312.00,2189.00,69977.00,78406.00,67.00,2699.00,2775.00,2256.00,72676.00,81181.00,27033.60,21526.40,111275.40,428.89,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,90.00,2554.00,1472859.00,8840.00,167.00,408680.00,690947012.00,329286505.00,463611262.00,1182053994.00,1.00,254053618.00,1974951761.00,2919952391.00,2231.00,70073.00,77914.00,53.00,1222.00,970.00,2284.00,71295.00,78884.00,26711.20,21669.80,107471.90,431.39,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,90.00,2555.00,1472859.00,8840.00,167.00,424339.00,748531407.00,359951426.00,458174786.00,1300238205.00,1.00,242684607.00,2118364417.00,3109580431.00,2282.00,74460.00,78465.00,76.00,1774.00,1107.00,2358.00,76234.00,79572.00,26767.65,21707.03,134498.95,447.38,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,90.00,2556.00,1472859.00,8840.00,167.00,441968.00,781262313.00,372314510.00,475408474.00,1309912780.00,1.00,173340442.00,2157635764.00,3112238519.00,2367.00,75495.00,74095.00,97.00,6726.00,1352.00,2464.00,82221.00,75447.00,26824.10,21744.26,161526.00,463.37,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,90.00,2557.00,1472859.00,8840.00,167.00,457140.00,807766457.00,371614264.00,476105611.00,1364704450.00,1.00,167156835.00,2212424325.00,3187347617.00,2423.00,77592.00,75595.00,70.00,3914.00,3392.00,2493.00,81506.00,78987.00,27242.00,22680.78,166899.05,480.02,27.43,32.39,23.70,1009.93,80.37,1007.46,0.68,1.38,0.43,0.93,2.75,0.96
1.00,1.00,91.00,2549.00,1153390.00,9606.00,120.00,66521.00,82046286.00,26424214.00,66338225.00,28829121.00,1.00,14681552.00,121591560.00,218319398.00,262.00,1834.00,4098.00,19.00,130.00,422.00,281.00,1964.00,4520.00,14307.00,19031.00,69314.00,77.52,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
1.00,1.00,91.00,2550.00,1153390.00,9606.00,120.00,69374.00,90257711.00,29511917.00,72342334.00,32976588.00,1.00,16604983.00,134830839.00,241693533.00,267.00,1596.00,4025.00,12.00,27.00,42.00,279.00,1623.00,4067.00,17328.00,18954.40,116896.00,78.52,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
1.00,1.00,91.00,2551.00,1153390.00,9606.00,120.00,71867.00,94667587.00,32011361.00,82033225.00,35461800.00,1.00,17448801.00,149506386.00,261622774.00,267.00,1614.00,4055.00,8.00,27.00,59.00,275.00,1641.00,4114.00,19011.50,19572.20,150009.70,79.02,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
1.00,1.00,91.00,2552.00,1153390.00,9606.00,120.00,74680.00,94887834.00,38149497.00,95529130.00,33694909.00,1.00,19185957.00,167373536.00,281447327.00,279.00,1693.00,4271.00,15.00,86.00,117.00,294.00,1779.00,4388.00,20695.00,20190.00,183123.40,79.51,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
1.00,1.00,91.00,2553.00,1153390.00,9606.00,120.00,77972.00,101303791.00,43178249.00,112859163.00,40401531.00,1.00,20185314.00,196438943.00,317928048.00,295.00,1751.00,4322.00,17.00,55.00,67.00,312.00,1806.00,4389.00,20870.90,21452.35,142239.40,80.02,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
1.00,1.00,91.00,2554.00,1153390.00,9606.00,120.00,81192.00,107734636.00,43703319.00,120314514.00,43958556.00,1.00,21582297.00,207976389.00,337293322.00,295.00,1756.00,4323.00,1.00,8.00,6.00,296.00,1764.00,4329.00,21046.80,22714.70,101355.40,80.52,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
1.00,1.00,91.00,2555.00,1153390.00,9606.00,120.00,84732.00,115216176.00,47312098.00,124073327.00,59676609.00,1.00,17920929.00,231062034.00,364199139.00,292.00,1818.00,4315.00,6.00,77.00,37.00,298.00,1895.00,4352.00,23223.20,21214.96,128334.90,77.27,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
1.00,1.00,91.00,2556.00,1153390.00,9606.00,120.00,88232.00,121856109.00,52161505.00,106585533.00,58266880.00,1.00,2880290.00,217013918.00,341750317.00,300.00,2167.00,4181.00,12.00,236.00,78.00,312.00,2403.00,4259.00,25399.60,19715.22,155314.40,74.01,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
1.00,1.00,91.00,2557.00,1153390.00,9606.00,120.00,90997.00,125761818.00,53124999.00,100149843.00,55223243.00,1.00,2570720.00,208498085.00,336830623.00,311.00,3236.00,4499.00,16.00,1057.00,106.00,327.00,4293.00,4605.00,24304.05,19653.21,150386.20,74.13,27.58,32.57,23.72,1009.38,78.92,1008.65,0.57,1.13,0.37,0.70,5.37,0.69
